userid,itemid,weekday,domain,sales_chart,sales_rank,brand,price,user_pos_1month_seq,user_neg_1month_seq,user_pos_2month_seq,user_neg_2month_seq,user_pos_6month_seq,user_neg_6month_seq,label,timestamp,is_augmented
1422609,279632,3,8,34,9,15390,1,[],[],[],[],[],[],0,1506556800,False
1292990,1087492,5,8,34,9,13862,3,[],[],"[371645, 1204144]",[1289647],"[726499, 194082, 410388, 351823, 351823, 926902, 194083, 871519, 543232, 524066, 662671, 907603, 789177, 316500, 330913, 684166, 547969, 649914, 344124, 841065, 536236, 199617, 710014, 371645, 1204144]","[609662, 199573, 691602, 746106, 224760, 190463, 907122, 404918, 753421, 1112543, 1289647]",1,1512777600,False
2431940,1082258,4,8,34,9,5904,4,[],[1106439],[],[1106439],[],"[309085, 309082, 1106439]",0,1516924800,False
338476,1123702,4,8,34,9,22095,4,[],[],[],[],[],[],1,1509062400,False
2291920,499449,3,8,34,9,301,3,[],[],[],[],[],[],1,1528329600,False
1272421,359676,3,8,34,9,3175,1,[],[],[],[],[],[],0,1517443200,False
2048783,898330,5,8,34,9,11097,0,[],[],[],[],"[369268, 369268]",[921320],1,1527897600,False
2869290,804442,4,8,34,9,16181,4,[],[],[],[],[],[],1,1524182400,False
2260497,1283181,5,8,34,9,16108,1,[],[],[],[],"[444804, 610531]","[1111619, 627158, 798185, 1091950, 252753]",1,1527897600,False
480338,443834,6,8,34,9,14409,3,[],[],[],[],[],[],1,1511654400,False
323579,730303,6,8,34,9,1901,1,[],[],[],[],[],[],0,1521331200,False
1642918,492344,6,8,34,9,17459,4,[528009],[1055024],[528009],[1055024],[528009],"[298956, 1055024]",1,1512259200,False
1243282,1356356,3,8,34,9,14185,3,[],[],[],[],[],[],1,1511395200,False
2119082,1333784,2,8,34,9,21791,4,[1266013],[],[1266013],[],"[508822, 357743, 357743, 582073, 1266013]",[],0,1516752000,False
1645778,1243440,3,8,34,9,11626,3,[],[],[],[],[],[],0,1517443200,False
1898285,1060166,2,8,34,9,10809,0,[],[657663],[],[657663],[],[657663],1,1505260800,False
1424930,1317270,0,8,34,9,2692,3,[],[],[],[],[],[],1,1505088000,False
2151343,626310,6,8,34,9,5904,4,[],[],[],[],[],[],1,1527379200,False
1733262,1245737,1,8,34,9,10927,3,[],[880205],[],[880205],[],[880205],0,1517270400,False
747147,1038909,3,8,34,9,14397,3,[],[],[],[],[],[],0,1524700800,False
529393,288511,1,8,34,9,1490,0,[],[],[],[],[],[],0,1502755200,False
904330,806435,0,8,34,9,2876,3,[],[],[],[],[],[],1,1515369600,False
2025594,579303,0,8,34,9,12825,4,[],[],[],[],[],[],1,1520208000,False
2287033,1014671,1,8,34,9,11439,3,[],[],[660741],[],[660741],[],1,1506384000,False
2032209,380413,1,8,34,9,1028,7,[],[],[],[],[],[],0,1509408000,False
271852,277784,2,8,34,9,2902,5,[],[],[],[],[],[],0,1524614400,False
2734204,1130163,0,8,34,9,769,4,[],[],[],[],[],[],1,1532908800,False
1644022,1120664,1,8,34,9,22204,4,[],[],[],[],"[373454, 313281, 307435]",[],0,1521504000,False
2478588,787481,1,8,34,9,13088,4,[],[],[],[],"[367928, 367928, 726282, 351149, 351149, 1178074, 736414, 806581]",[],1,1517875200,False
1054254,914899,4,8,34,9,14586,3,[],[],[],[],[888894],[],0,1514505600,False
1938571,1337708,0,8,34,9,9887,4,[],[],[],[],[],[],0,1520812800,False
1484602,395030,3,8,34,9,9887,3,[],[],[],[],[],[535321],0,1513814400,False
2231194,832265,5,8,34,9,11906,4,[],[],[],[],[],[],1,1528502400,False
224872,1246023,6,8,34,9,2271,4,[],[],[],[],[],[],1,1513468800,False
2319966,628631,0,8,34,9,10931,4,[],[],[],[],[],[],0,1523836800,False
294258,873398,1,8,34,9,6111,3,[],[],[],[],[],[],0,1510617600,False
146830,1019212,1,8,34,9,11626,3,[],[],[],[],"[790953, 1014964]",[558789],1,1513641600,False
2213413,1314707,2,8,34,9,11626,3,[],[],[],[],[],[],1,1502841600,False
749391,538490,0,8,34,9,15390,3,[],[],[],[],[],[],0,1509321600,False
1478800,782983,5,8,34,9,11255,5,[],[488714],[],[488714],[],"[589690, 488714]",0,1519430400,False
225619,1341187,5,8,34,9,949,4,[],[809649],[],[809649],[],"[1041536, 809649]",1,1528502400,False
258393,1010629,1,8,34,9,2852,0,[],[],[],[],[],[551040],1,1517875200,False
936286,862843,1,8,34,9,8216,5,[],[],[],[],[],[],1,1506384000,False
1411642,1093653,3,8,14,8,9579,3,[],[],[],[],[],[],0,1506556800,False
1178051,855985,6,8,34,9,12196,6,[],[1102540],[],"[1267384, 1102540]",[373883],"[1267384, 1102540]",1,1527984000,False
926802,1054998,0,8,34,9,459,3,[],[],[],[],[],[],1,1502668800,False
2175352,544323,3,8,34,9,1474,4,[],[992588],[1303799],[992588],[1303799],[992588],1,1508976000,False
1329050,1215733,2,8,34,9,11626,4,"[995969, 871012, 375765, 1297018, 16055, 413306, 1192498, 1273049, 1348210, 643274, 655075, 649121, 1022764, 413075]","[1323667, 813648, 1017741, 995505, 668669, 904147]","[1222183, 38506, 1292509, 360362, 1189734, 1223864, 350792, 360362, 1318456, 350792, 995969, 871012, 375765, 1297018, 16055, 413306, 1192498, 1273049, 1348210, 643274, 655075, 649121, 1022764, 413075]","[322508, 289655, 275935, 1323667, 813648, 1017741, 995505, 668669, 904147]","[917712, 1284867, 562603, 1181479, 516941, 1222183, 38506, 1292509, 360362, 1189734, 1223864, 350792, 360362, 1318456, 350792, 995969, 871012, 375765, 1297018, 16055, 413306, 1192498, 1273049, 1348210, 643274, 655075, 649121, 1022764, 413075]","[1197326, 848909, 1058632, 243300, 1256867, 322508, 289655, 275935, 1323667, 813648, 1017741, 995505, 668669, 904147]",1,1513728000,False
2397019,763655,2,8,34,9,17437,0,[],[],[],[],[],[],1,1504051200,False
233029,718324,1,8,34,9,11626,3,[],[],[],[],[],[],1,1531785600,False
334314,444472,0,8,34,9,2161,4,[686972],[],[686972],[],[686972],[1176488],1,1516579200,False
2845657,1111146,3,8,24,7,8213,5,[],[],[652267],"[522647, 150410]",[652267],"[395867, 118948, 522647, 150410]",1,1529539200,False
611975,368832,1,8,34,9,11626,3,[],[],[],[],[],[],1,1506384000,False
2771904,1262468,4,8,34,9,14397,4,[],[],[],[],[],[],0,1512691200,False
644112,777430,4,8,34,9,394,4,[],[],[],[],[],"[731258, 1198271]",0,1510272000,False
2264163,1010981,1,8,34,9,15989,4,[],[],[1319856],[1045588],[1319856],[1045588],1,1510012800,False
819552,423588,3,8,34,9,5302,3,[],[],"[632262, 346788]",[806694],"[1308405, 1010054, 494230, 701225, 669277, 632262, 346788]","[819389, 466974, 460492, 335623, 806694]",0,1515024000,False
821963,316512,2,8,34,9,3122,3,[],[],[],[],[],[],0,1506470400,False
1770327,884237,1,8,34,9,15083,5,"[1063104, 1198846, 802652, 594778, 182307, 668, 802044, 545677, 340431]",[],"[1063104, 1198846, 802652, 594778, 182307, 668, 802044, 545677, 340431]",[],"[1063104, 1198846, 802652, 594778, 182307, 668, 802044, 545677, 340431]",[],1,1518480000,False
2110671,1292987,2,8,34,9,11626,3,"[647020, 368143, 368143]","[671306, 1002225]","[647020, 368143, 368143]","[671306, 1002225]","[647020, 368143, 368143]","[671306, 1002225]",1,1519171200,False
2275652,344103,4,8,34,9,3835,4,"[363286, 363286]","[446683, 456175]","[363286, 363286]","[446683, 456175]","[363286, 363286]","[446683, 456175]",1,1514505600,False
436693,1253295,6,8,34,9,11626,4,[],[727183],[],"[1253295, 644765, 523130, 1126469, 275833, 379031, 268358, 727183]",[],"[1079614, 1253295, 644765, 523130, 1126469, 275833, 379031, 268358, 727183]",0,1524355200,False
1059515,992577,3,8,34,9,12103,5,[],[],[],[],[],[],1,1513209600,False
1404022,852584,2,8,34,9,11626,3,[],"[372968, 378413]",[1075013],"[307799, 372968, 378413]","[1042357, 296007, 296017, 1352480, 296017, 392143, 1015392, 653498, 282442, 1075013]","[307799, 372968, 378413]",1,1527638400,False
1599502,1189014,3,8,34,9,20999,4,[],[],[1001711],[568345],"[1025695, 1001711]",[568345],1,1508976000,False
186058,1204709,5,8,34,9,9671,4,[],[],[],[],[],[],0,1507939200,False
1688976,1066568,0,8,34,9,10781,1,[],[],[],[],[],[],1,1532908800,False
992867,956461,0,8,34,9,9357,3,[],[677682],[],[677682],[],[677682],0,1529884800,False
1730393,896923,0,8,34,9,378,1,[],[1028310],[],[1028310],[],[1028310],1,1524441600,False
1252063,405693,4,8,34,9,14409,3,[],[],[],[],[],"[1354288, 210593]",1,1520553600,False
555318,768592,2,8,34,9,11626,5,[],[],[],[681756],[],[681756],1,1520985600,False
1306038,845682,1,8,34,9,20999,3,[],[1253094],[],[1253094],[],[1253094],1,1522108800,False
2338307,721437,0,8,34,9,6522,4,[],[],[],[],[],[],1,1515974400,False
2299901,1233730,6,8,34,9,769,3,[],[],[],[],[],[],1,1512864000,False
32574,1216389,1,8,34,9,16423,1,[],"[1002397, 430373]","[938692, 1041474, 1027313]","[937499, 1002397, 430373]","[651139, 981922, 625644, 1250157, 296356, 938692, 1041474, 1027313]","[1115839, 436297, 1239770, 424818, 852584, 1031514, 387054, 828184, 937499, 1002397, 430373]",0,1516665600,False
1575245,855395,1,8,34,9,16976,3,[],[],[],[],[],[],0,1512432000,False
2064613,973469,3,8,34,9,22064,0,[],[],[],[],[],[],0,1508976000,False
1359619,644761,1,8,34,9,8838,4,[],[],[],[],[],[],0,1519084800,False
910847,589573,0,8,34,9,22317,3,[],[],[],[],[],[],0,1521417600,False
949128,1257894,6,8,34,9,5904,4,[],[],[],[],"[1337708, 480630, 500320, 1311928]",[1083985],1,1526169600,False
1368429,485422,6,8,34,9,17160,4,[],[326981],[],[326981],[],[326981],0,1517097600,False
1253625,707948,2,8,34,9,7084,4,[],[1153604],[],[1153604],[],[1153604],0,1511308800,False
2315966,801291,5,8,34,9,9133,4,[],[],[],[],[],[],1,1518825600,False
258555,1239891,0,8,34,9,16976,4,[],[],[763409],[],[763409],[],1,1511740800,False
986249,674500,3,8,34,9,3654,1,[],[],[],[],[],[],1,1529539200,False
300039,1033625,4,8,34,9,4059,5,[],[],[],[],[1029947],[505690],1,1515715200,False
2278088,1230828,3,8,34,9,11626,3,[],[],[],[],[],[],0,1513209600,False
755456,1256239,3,8,34,9,12365,6,[],[],"[81234, 274084, 331479, 295068]",[],"[81234, 274084, 331479, 295068]",[],1,1507766400,False
2188914,1363226,3,8,34,9,11626,1,[],[],[],[],[],[],1,1513209600,False
91507,512441,1,8,34,9,5904,4,[126712],[],"[234393, 234395, 126712]",[],"[234393, 234395, 126712]",[],1,1507593600,False
2439009,1291111,1,8,34,9,2780,3,[],[],"[1052724, 933100]",[],"[1052724, 933100]",[],0,1532995200,False
289137,656703,1,8,34,9,9763,3,[1231377],"[1339244, 1331292]",[1231377],"[1339244, 1331292]","[860633, 135222, 176061, 209266, 1231377]","[774917, 1339244, 1331292]",1,1523923200,False
2415089,784524,2,8,34,9,21559,3,[1038553],[],[1038553],[],"[214790, 1132522, 970150, 1306413, 852078, 1038553]","[647561, 384743, 1278964, 423118, 894431]",1,1531872000,False
295562,1148475,1,8,34,9,11626,5,[],[],[],[],[],[],0,1506384000,False
2225346,499363,3,8,34,9,10643,7,[],[],[],[],[],[],0,1509580800,False
2691260,334128,3,8,34,9,11626,4,[],[1291700],[],[1291700],[],"[540533, 1291700]",1,1522281600,False
445531,1070691,2,8,34,9,21959,1,[],[],[],[],[],[],0,1519776000,False
2262383,1223472,1,8,34,9,6740,4,[],[],[],[],[],[],0,1506988800,False
2097817,882019,5,8,34,9,8329,4,[],[],[],[],[],[],1,1520640000,False
194736,318194,3,8,34,9,11626,4,[],[],[],[],[],[],1,1508371200,False
2263295,1043695,5,8,34,9,7789,7,[],[],[],[],[],[],0,1512777600,False
2614861,1212731,4,8,34,9,17437,4,"[370425, 829087, 290777, 368315, 298042, 737678, 836957, 433751, 464733, 397109, 328880, 303748, 867196, 409562, 408261, 437546, 436429, 650912, 814430, 407312, 795898, 1012539, 521762, 297004, 746422, 568058, 416076, 546749, 709491, 1240016, 718723, 321426, 283174, 1028176, 711827, 676545, 619949, 582456, 582453, 497181, 780509, 557598, 611426, 1143385, 495432, 359290, 621500, 905383, 359282, 359290]","[877758, 549274, 448150, 771910, 803870, 1251298]","[370425, 829087, 290777, 368315, 298042, 737678, 836957, 433751, 464733, 397109, 328880, 303748, 867196, 409562, 408261, 437546, 436429, 650912, 814430, 407312, 795898, 1012539, 521762, 297004, 746422, 568058, 416076, 546749, 709491, 1240016, 718723, 321426, 283174, 1028176, 711827, 676545, 619949, 582456, 582453, 497181, 780509, 557598, 611426, 1143385, 495432, 359290, 621500, 905383, 359282, 359290]","[877758, 549274, 448150, 771910, 803870, 1251298]","[370425, 829087, 290777, 368315, 298042, 737678, 836957, 433751, 464733, 397109, 328880, 303748, 867196, 409562, 408261, 437546, 436429, 650912, 814430, 407312, 795898, 1012539, 521762, 297004, 746422, 568058, 416076, 546749, 709491, 1240016, 718723, 321426, 283174, 1028176, 711827, 676545, 619949, 582456, 582453, 497181, 780509, 557598, 611426, 1143385, 495432, 359290, 621500, 905383, 359282, 359290]","[877758, 549274, 448150, 771910, 803870, 1251298]",1,1503619200,False
309007,1183717,5,8,34,9,459,4,[],[],[],[],[],[],1,1533945600,False
504876,1221450,0,8,34,9,11626,3,[288100],[],[288100],[],"[647685, 987405, 321117, 1166740, 288100]","[861707, 783575, 871737, 405543, 271043, 321105, 310879, 413924, 655108, 1064284]",0,1516579200,False
2866009,829650,4,8,34,9,11626,3,"[653424, 499591, 1330486, 300860]","[559276, 1122316, 783576]","[1221182, 1325420, 653424, 499591, 1330486, 300860]","[936188, 449736, 454942, 549955, 549949, 814745, 559276, 1122316, 783576]","[411656, 116234, 375578, 273149, 273143, 312029, 1221182, 1325420, 653424, 499591, 1330486, 300860]","[765882, 277637, 936188, 449736, 454942, 549955, 549949, 814745, 559276, 1122316, 783576]",1,1524787200,False
398271,641249,0,8,34,9,7873,4,[],[],[],[],[],[],0,1520208000,False
494426,397267,2,8,34,9,21322,4,[],[],[],[],[],[],0,1508889600,False
1865505,1120942,6,8,34,9,780,3,[],[],[],[],[],[],1,1508025600,False
1149130,487828,3,8,34,9,11626,1,[],[],[],[],[],[631416],0,1523491200,False
2359223,957412,6,8,34,9,14947,4,"[1348864, 592438]","[885989, 1017680]","[1348864, 592438]","[885989, 1017680]","[1032278, 640736, 1348864, 592438]","[1263679, 316662, 899587, 885989, 1017680]",0,1530403200,False
2875395,534830,5,8,34,9,4366,4,[],[],[],[],[],[],1,1503100800,False
1267633,354043,1,8,34,9,22074,4,[],[],[],[],[],[],1,1506384000,False
2683521,610419,2,8,34,9,15151,0,[],[],[],[],[],[],0,1512518400,False
2540263,1141441,6,8,34,9,11626,4,"[486992, 261237, 1116905]",[],"[486992, 261237, 1116905]","[1271575, 497081]","[486992, 261237, 1116905]","[1271575, 497081]",0,1518912000,False
1976901,870874,6,8,34,9,11945,3,[],[],[],[],[],[466173],0,1526774400,False
346892,286771,5,8,34,9,10567,3,[],[],[],[],[],[],0,1505520000,False
1669196,798624,2,8,34,9,17050,3,[],[],[],[],[],[],0,1516752000,False
159098,1332892,1,8,34,9,11626,4,[],[],[],[322550],[583056],[322550],1,1529971200,False
1085537,971186,5,8,34,9,769,4,[],[],[],[],[],[],1,1512172800,False
174249,990667,0,8,34,9,780,7,[],[],[],[],[],[],0,1525046400,False
904243,550045,0,8,34,9,21309,3,[],[],"[32777, 144567, 155897, 931693, 360938]",[156426],"[156440, 32777, 144567, 155897, 931693, 360938]","[142397, 156426]",1,1521417600,False
945873,1227083,1,8,34,9,20711,3,[],[],[],[],[],[],1,1503964800,False
1145171,1238306,3,8,34,9,1853,4,[],[],[],[],[],[],1,1529539200,False
2271130,821082,0,8,34,9,8765,4,[],[],[],[],[],"[422145, 610976, 188746, 1221276]",0,1515369600,False
850318,277867,4,8,34,9,4615,5,[],[],[],[],[],[480219],1,1516320000,False
1378155,1235585,0,8,34,9,11626,1,"[437452, 753347]",[],"[437452, 753347]",[],"[437452, 753347]",[],1,1509926400,False
1218971,631128,0,8,34,9,14409,4,[],[564527],[],[564527],[],[564527],1,1517788800,False
1337903,271767,2,8,34,9,16496,3,[],[],[],[],[],[],1,1503446400,False
2627718,684736,1,8,34,9,14586,3,"[295318, 642027, 1339702]","[989043, 99583]","[641200, 1336703, 786377, 500880, 869415, 869488, 702915, 798677, 295318, 642027, 1339702]","[1118285, 544847, 1262722, 989043, 99583]","[797070, 331297, 868107, 559909, 639506, 345480, 346291, 604453, 1012890, 515145, 810187, 1322621, 967304, 549950, 1234866, 534097, 1234861, 886308, 641200, 1336703, 786377, 500880, 869415, 869488, 702915, 798677, 295318, 642027, 1339702]","[286892, 1223714, 445736, 279642, 917127, 1118285, 544847, 1262722, 989043, 99583]",1,1518480000,False
591435,624739,4,9,14,2,15105,3,[],[],[],[],[],[],1,1503619200,True
2652974,1131620,0,9,24,10,11626,4,[],[],[],[],[],[],1,1518393600,True
839880,746949,5,9,34,9,3081,3,[],[],[],[],[],[],1,1509148800,True
956928,816518,5,9,34,9,22200,4,[],[],[],[],"[984905, 908621, 1183975]","[389567, 915266, 399529, 742952, 447367]",1,1517616000,False
1826897,812958,5,9,34,9,11626,5,[],[],[],[],[],[],1,1508544000,True
858746,62958,1,9,8,2,11626,3,[102732],"[213507, 150875, 168058]","[39186, 60632, 56090, 571753, 102732]","[145517, 171597, 213503, 35434, 57584, 213507, 150875, 168058]","[173003, 182099, 58550, 244967, 39186, 60632, 56090, 571753, 102732]","[100655, 1065106, 145517, 171597, 213503, 35434, 57584, 213507, 150875, 168058]",1,1513036800,True
576071,1164794,5,9,34,9,4847,4,[926748],[],[926748],[],[926748],[],1,1515801600,True
2171961,132236,3,9,8,2,11626,4,[],[],[],[],[],[],1,1503532800,True
2670681,1188074,3,9,39,9,13408,7,[],[],[219755],[],[219755],[],1,1532563200,True
2440098,713984,4,9,34,9,1788,1,[],[],[],[],[],[],1,1520553600,True
2535198,819179,6,9,14,10,21363,4,[],[],[],[],[1030064],"[443634, 733208]",1,1529193600,True
167738,52524,2,9,8,10,11626,3,"[555537, 856751, 410995]","[127759, 898734]","[585147, 1165826, 510043, 221252, 74606, 555537, 856751, 410995]","[1332992, 46874, 127759, 898734]","[1035196, 674099, 1141052, 865468, 43413, 7167, 528756, 808545, 587805, 39066, 29, 585147, 1165826, 510043, 221252, 74606, 555537, 856751, 410995]","[142798, 55097, 1263707, 68112, 73858, 1332992, 46874, 127759, 898734]",1,1521590400,True
717085,1056218,2,9,37,9,11626,4,[],[],[],[],[],[],1,1530662400,True
20960,1344489,5,9,39,9,22224,5,[],[],[],[],[],[],1,1527897600,True
132645,144966,0,9,8,10,19089,4,[246971],[],[246971],[],"[110793, 245200, 245857, 111253, 246971]",[],1,1520812800,True
1833847,1148735,1,9,34,9,11626,4,[],[],[],[],[],[],1,1529971200,True
1359403,221935,4,9,8,10,11626,4,[66406],[196959],[66406],[196959],[66406],[196959],1,1522368000,True
2228233,115861,6,9,8,10,11626,4,[],[],[],[],[],[],1,1517097600,True
1884556,113031,1,9,8,2,11626,4,[],[],[],[1250661],[485901],"[714050, 321862, 1064978, 1250661]",1,1517270400,True
490362,735138,2,9,34,9,10556,7,"[880878, 751167]","[1317546, 808326, 378194, 916703]","[880878, 751167]","[1317546, 808326, 378194, 916703]","[880878, 751167]","[1317546, 808326, 378194, 916703]",1,1517356800,True
1860162,19545,3,9,8,9,11626,4,[],[],[],[1089823],[],[1089823],1,1516838400,True
2812767,1138166,4,9,34,9,2047,3,[],[],[],[],[],[],1,1504224000,True
639712,737301,1,9,6,9,885,4,[],[],[],[],[],[],1,1504569600,True
1570944,1247345,5,9,34,9,20921,4,[],[],[],[],[776790],[],1,1522454400,True
2591960,668571,3,9,27,7,7708,6,[],[],[],[],[],[],1,1511395200,True
651661,1216777,4,9,14,10,22200,4,[],[],[],[],[],[],1,1517529600,True
2191362,278911,3,9,34,9,2902,6,[],[],[],[],[],[],1,1521676800,True
712157,1180767,6,9,34,9,7987,4,[],[],[],[],[],[],1,1524960000,True
2451664,126678,1,9,8,10,19556,3,[],"[479750, 135415]",[],"[479750, 135415]",[],"[479750, 135415]",1,1503964800,True
1873468,826641,4,9,14,9,11683,5,[],[],[],[],[],[],1,1519948800,True
2362850,74707,1,9,8,9,11626,4,[],[],[],[],[],[],1,1524528000,True
2040714,1053596,0,9,34,9,9260,4,[],[],[],[],[],[],1,1512950400,True
291382,820047,2,9,34,9,11626,4,[],[],[],[],[],[],1,1530662400,True
2264410,435297,2,9,39,8,11173,4,[],[1205564],[],[1205564],[],[1205564],1,1506470400,True
1756220,1096452,1,9,34,9,7674,0,[],[],[],[],[],[756941],1,1516060800,True
300422,506111,2,9,34,9,20906,6,"[403498, 389355]",[904176],"[403498, 389355]",[904176],"[403498, 389355]",[904176],1,1506470400,True
1900294,205087,5,9,8,10,11626,5,[],[],[],[],[],[],1,1520640000,True
1771449,1106912,0,9,34,9,5481,5,[],[],[],[],[],[],1,1520208000,True
2139033,1152624,0,9,34,9,6249,5,[],[],[],[],[],[],1,1512950400,True
2667778,964541,1,9,39,9,17100,6,[],[],"[556751, 371417, 1134800, 371414, 371425]","[1046014, 1167970]","[556751, 371417, 1134800, 371414, 371425]","[1046014, 1167970]",1,1516060800,True
1145695,319047,2,9,34,9,5274,6,[],[1051476],[],[1051476],[1216186],[1051476],1,1524614400,True
896951,1087653,1,9,14,10,11979,6,[],[],[],"[995958, 1087665]",[],"[995958, 1087665]",1,1515456000,True
1983256,1350189,2,9,14,2,22289,3,"[128695, 1053111, 272810, 551142, 913486, 643839]","[1256047, 1223723]","[128695, 1053111, 272810, 551142, 913486, 643839]","[1256047, 1223723]","[128695, 1053111, 272810, 551142, 913486, 643839]","[1256047, 1223723]",1,1515542400,True
2543583,779208,3,9,21,4,11626,6,[],[],[],[],"[909757, 924319, 261044, 540596, 683353]","[160156, 459077, 163741, 673133, 399674]",1,1516838400,False
1496891,870928,4,9,34,9,11208,4,[],"[354418, 354418, 450844]",[],"[528719, 354418, 354418, 450844]",[642303],"[958701, 528719, 354418, 354418, 450844]",1,1510876800,True
328882,1137772,5,10,22,8,13159,4,[],[1333622],[],[1333622],[],"[537000, 688391, 1333622]",0,1524268800,False
2520738,869746,6,10,22,8,12547,4,[],[],[],[],[],[],1,1531008000,False
1049271,604387,6,10,22,7,11626,4,[],[],[],[],[],[],0,1518307200,False
388483,562517,6,10,35,7,15803,4,[],[],[],"[1193472, 1196784, 1301020, 659393, 1092476]",[],"[1193472, 1196784, 1301020, 659393, 1092476]",0,1510444800,False
2840482,663182,5,10,22,8,11626,4,[],[],[],[],[],[],0,1508544000,False
380313,397547,2,10,22,6,20917,4,[],[],[],[],[],[],0,1519171200,False
532251,279129,2,10,22,7,11626,3,[],[],[],[],[1153231],[],1,1518566400,False
422860,567024,0,10,22,9,11626,4,[],[],[],[],[],[1075493],1,1515974400,False
856753,1091519,3,10,22,9,8836,5,[],[],"[297577, 324234]",[],"[297577, 324234]",[],0,1528934400,False
2585285,281721,2,10,22,7,11626,3,[],[],[],[],[],[1081197],1,1514332800,False
2898140,969757,4,10,22,9,11626,5,"[458545, 1081127, 1275019, 1089570, 760171, 275991]",[375952],"[458545, 1081127, 1275019, 1089570, 760171, 275991]",[375952],"[458545, 1081127, 1275019, 1089570, 760171, 275991]",[375952],1,1504828800,False
134363,320688,6,10,22,8,5322,4,"[1096092, 596492, 880529, 1195982, 513307, 576179]",[999491],"[402402, 309877, 966868, 960225, 1096092, 596492, 880529, 1195982, 513307, 576179]","[394748, 999491]","[990269, 564274, 436885, 721413, 1021263, 455281, 544879, 1274247, 1274251, 624583, 139499, 891723, 812028, 409402, 479564, 722049, 373769, 556388, 402402, 309877, 966868, 960225, 1096092, 596492, 880529, 1195982, 513307, 576179]","[1130284, 1150469, 366621, 366621, 414966, 394748, 999491]",0,1526774400,False
2569944,1212653,0,10,22,5,5805,3,[],[],[],[],[],[],1,1502668800,False
2118005,312685,6,10,22,8,16232,5,"[871504, 259712, 931072]",[],"[871504, 259712, 931072]",[461797],"[871504, 259712, 931072]",[461797],1,1511654400,False
90205,559606,3,10,22,8,16360,3,[],[],[],[],[],[],1,1516838400,False
200841,570666,5,10,34,9,7573,4,[],[],[],[],"[276190, 870459]",[],1,1523664000,False
2683292,1288499,6,10,22,8,11626,3,[],[],[],[],[],"[1018763, 260871]",0,1533427200,False
505831,463063,4,10,24,9,6482,5,[],[],[],[],[],[],1,1503014400,False
824990,994856,5,10,22,4,8774,4,[],[],[],[],[],[],0,1524873600,False
1383513,570958,1,10,22,9,11626,5,[],[],[],[],[],[],0,1522108800,False
1230457,525367,0,10,22,6,11626,5,[],[],[],[],[1334038],"[572053, 326721]",1,1512950400,False
1823029,534344,2,10,22,7,11626,4,[],[],[],[],[],[],0,1516752000,False
1208548,606236,1,10,22,9,16320,4,[],[],[],"[1307109, 1207223, 1112565, 1302497, 416048, 963303, 1084046]",[],"[735552, 604607, 1274244, 582704, 372602, 1361163, 366880, 900887, 668010, 202254, 319267, 2784, 584536, 289894, 288903, 761435, 857706, 363886, 359740, 359735, 363886, 954987, 641803, 495666, 1307109, 1207223, 1112565, 1302497, 416048, 963303, 1084046]",0,1529366400,False
883524,1282316,4,10,22,9,11626,4,[],[],[],[],[],[],0,1512086400,False
1046639,558711,3,10,24,8,11411,4,[],[],[],[],[984235],[],1,1515628800,False
1900404,760452,2,10,22,8,4789,4,[],[],[],[],[],[],0,1519171200,False
2635345,575724,5,10,22,8,11626,4,[],[],[],[],[],[],0,1507334400,False
503,1289706,3,10,22,9,2896,5,[],[],[],[],[1297398],[],0,1524700800,False
1034111,1215637,5,10,34,9,15585,5,[],[],[],[],[],[],0,1526688000,False
1177212,692681,4,10,22,9,11626,6,[],[],[],[],"[424396, 363747, 456055, 787317, 790890, 326967, 1023745, 439130, 492772, 512434, 270081, 1223823, 427897, 315958, 812854, 1093934, 317370, 380556, 297866, 644857, 1066613, 768285, 359676, 359676, 854762, 732102, 1338383, 816798, 1132319]","[1273265, 489718, 595295, 1273546, 310908]",1,1529020800,False
2660311,527686,5,10,22,9,11626,5,[],"[876886, 1193292, 482546, 1323001, 318721, 307254, 946588, 895356, 713285, 996397, 775077, 883700, 1177248, 704597, 1143142, 636637, 822211, 325441]",[],"[876886, 1193292, 482546, 1323001, 318721, 307254, 946588, 895356, 713285, 996397, 775077, 883700, 1177248, 704597, 1143142, 636637, 822211, 325441]",[],"[644765, 876886, 1193292, 482546, 1323001, 318721, 307254, 946588, 895356, 713285, 996397, 775077, 883700, 1177248, 704597, 1143142, 636637, 822211, 325441]",0,1526688000,False
1296482,406545,5,10,22,9,13774,5,[],[],[],[],[462514],[],0,1526083200,False
1994115,476970,5,10,22,9,11626,4,[],[],[],[603727],[],[603727],1,1513987200,False
1830041,580744,2,10,22,10,6934,4,[],[],[],[],[364314],[1363477],1,1524614400,False
2507387,441558,2,10,22,8,6608,5,"[1136011, 417251]",[978952],"[1136011, 417251]",[978952],"[1044214, 771111, 1136011, 417251]",[978952],0,1525219200,False
2117574,970689,0,10,22,8,4602,4,[],[],[],[],[],[],0,1522022400,False
1199014,458136,6,10,22,7,6529,4,[],[],[],[],[],[],1,1518912000,False
804065,362502,0,10,22,8,5853,5,[],[],[],[],[],[],1,1503273600,False
784534,1304122,0,10,22,6,11626,4,[282419],[283704],"[293870, 1082307, 282419]","[573695, 283704]","[1259753, 293870, 1082307, 282419]","[677607, 311177, 1165620, 503193, 560438, 573695, 283704]",0,1526256000,False
901933,362502,2,10,22,8,5853,5,[],[],[],[],[],[],0,1521590400,False
